Sample in Buffer,Sample in Window,TRIGGER,count_1[19:0],debug_1[15:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,UNSIGNED,UNSIGNED
11084,11084,0,80244,61429
11085,11085,0,81692,48717
11086,11086,0,82911,48717
11087,11087,0,84744,48717
11088,11088,0,86056,48717
11089,11089,0,87839,48717
11090,11090,0,90748,44610
11091,11091,0,91957,44610
11092,11092,0,93426,44610
11093,11093,0,96419,44610
11094,11094,0,98010,44610
11095,11095,0,98810,27791
11096,11096,0,101944,27791
11097,11097,0,100342,27791
11098,11098,0,102014,27791
11099,11099,0,99383,27791
11100,11100,0,105813,6865
11101,11101,0,111462,6865
11102,11102,0,112782,6865
11103,11103,0,119977,6865
11104,11104,0,0,6865
11105,11105,0,1415,34656
11106,11106,0,3121,34656
11107,11107,0,4564,34656
11108,11108,0,6017,34656
11109,11109,0,7579,34656
11110,11110,0,8859,41521
11111,11111,0,9946,41521
11112,11112,0,11377,41521
11113,11113,0,13040,41521
11114,11114,0,12962,41521
11115,11115,0,13766,10641
11116,11116,0,15357,10641
11117,11117,0,16789,10641
11118,11118,0,18500,10641
11119,11119,0,18771,10641
11120,11120,0,20229,52162
11121,11121,0,21940,52162
11122,11122,0,22884,52162
11123,11123,0,21380,52162
11124,11124,0,18203,52162
11125,11125,0,19385,62803
11126,11126,0,20844,62803
11127,11127,0,22295,62803
11128,11128,0,23992,62803
11129,11129,0,24804,62803
11130,11130,0,26418,49429
11131,11131,0,27759,49429
11132,11132,0,29078,49429
11133,11133,0,30753,49429
11134,11134,0,31733,49429
11135,11135,0,35248,46696
11136,11136,0,36442,46696
11137,11137,0,38165,46696
11138,11138,0,40491,46696
11139,11139,0,41836,46696
11140,11140,0,43521,30589
11141,11141,0,46528,30589
11142,11142,0,45197,30589
11143,11143,0,41891,30589
11144,11144,0,43558,30589
11145,11145,0,46534,11749
11146,11146,0,48009,11749
11147,11147,0,49732,11749
11148,11148,0,52210,11749
11149,11149,0,53789,11749
11150,11150,0,55085,42338
11151,11151,0,57032,42338
11152,11152,0,58753,42338
11153,11153,0,59669,42338
11154,11154,0,61393,42338
11155,11155,0,62875,54087
11156,11156,0,64574,54087
11157,11157,0,66036,54087
11158,11158,0,66838,54087
11159,11159,0,68576,54087
11160,11160,0,68973,30889
11161,11161,0,70192,30889
11162,11162,0,67546,30889
11163,11163,0,72262,30889
11164,11164,0,77546,30889
11165,11165,0,79013,19440
11166,11166,0,81003,19440
11167,11167,0,81666,19440
11168,11168,0,83360,19440
11169,11169,0,84733,19440
11170,11170,0,84984,50329
11171,11171,0,86658,50329
11172,11172,0,87634,50329
11173,11173,0,89301,50329
11174,11174,0,92182,50329
11175,11175,0,93752,4233
11176,11176,0,95199,4233
11177,11177,0,96133,4233
11178,11178,0,97844,4233
11179,11179,0,98272,4233
11180,11180,0,100064,54562
11181,11181,0,97266,54562
11182,11182,0,98177,54562
11183,11183,0,91759,54562
11184,11184,0,92682,54562
11185,11185,0,94375,58795
11186,11186,0,95909,58795
11187,11187,0,96516,58795
11188,11188,0,96929,58795
11189,11189,0,98225,58795
11190,11190,0,99418,47821
11191,11191,0,100874,47821
11192,11192,0,102094,47821
11193,11193,0,103436,47821
11194,11194,0,104366,47821
11195,11195,0,105981,41080
11196,11196,0,106915,41080
11197,11197,0,108875,41080
11198,11198,0,106989,41080
11199,11199,0,108672,41080
11200,11200,0,106048,23365
11201,11201,0,106884,23365
11202,11202,0,108492,23365
11203,11203,0,109800,23365
11204,11204,0,112678,23365
11205,11205,0,0,64445
11206,11206,0,1438,64445
11207,11207,0,3141,64445
11208,11208,0,4604,64445
11209,11209,0,6017,64445
11210,11210,0,7597,22274
11211,11211,0,9057,22274
11212,11212,0,10242,22274
11213,11213,0,11538,22274
11214,11214,0,13244,22274
11215,11215,0,13137,21183
11216,11216,0,14130,21183
11217,11217,0,15692,21183
11218,11218,0,17018,21183
11219,11219,0,18190,21183
11220,11220,0,19114,43457
11221,11221,0,20560,43457
11222,11222,0,21748,43457
11223,11223,0,23196,43457
11224,11224,0,23770,43457
11225,11225,0,19947,64640
11226,11226,0,21662,64640
11227,11227,0,23091,64640
11228,11228,0,24526,64640
11229,11229,0,25593,64640
11230,11230,0,26392,42561
11231,11231,0,28085,42561
11232,11232,0,29016,42561
11233,11233,0,30348,42561
11234,11234,0,32026,42561
11235,11235,0,33005,41665
11236,11236,0,34211,41665
11237,11237,0,35671,41665
11238,11238,0,37368,41665
11239,11239,0,37675,41665
11240,11240,0,39158,18690
11241,11241,0,40868,18690
11242,11242,0,41817,18690
11243,11243,0,38225,18690
11244,11244,0,34944,18690
11245,11245,0,36472,60355
11246,11246,0,37276,60355
11247,11247,0,38599,60355
11248,11248,0,40325,60355
11249,11249,0,40645,60355
11250,11250,0,42177,13509
11251,11251,0,43646,13509
11252,11252,0,43585,13509
11253,11253,0,45132,13509
11254,11254,0,46095,13509
11255,11255,0,47161,8328
11256,11256,0,48515,8328
11257,11257,0,50252,8328
11258,11258,0,51122,8328
11259,11259,0,52116,8328
11260,11260,0,53827,21837
11261,11261,0,54250,21837
11262,11262,0,55304,21837
11263,11263,0,52489,21837
11264,11264,0,53365,21837
11265,11265,0,54524,30165
11266,11266,0,55693,30165
11267,11267,0,57928,30165
11268,11268,0,57981,30165
11269,11269,0,59575,30165
11270,11270,0,60875,52002
11271,11271,0,61318,52002
11272,11272,0,62513,52002
11273,11273,0,63288,52002
11274,11274,0,65029,52002
11275,11275,0,69942,16631
11276,11276,0,75722,16631
11277,11277,0,77340,16631
11278,11278,0,77942,16631
11279,11279,0,79642,16631
11280,11280,0,75963,3097
11281,11281,0,77660,3097
11282,11282,0,75057,3097
11283,11283,0,76000,3097
11284,11284,0,69401,3097
11285,11285,0,64073,19728
11286,11286,0,65676,19728
11287,11287,0,67121,19728
11288,11288,0,64122,19728
11289,11289,0,64441,19728
11290,11290,0,65784,22825
11291,11291,0,67407,22825
11292,11292,0,68848,22825
11293,11293,0,70048,22825
11294,11294,0,70967,22825
11295,11295,0,72336,42553
11296,11296,0,74081,42553
11297,11297,0,75008,42553
11298,11298,0,76175,42553
11299,11299,0,74557,42553
11300,11300,0,75752,65378
11301,11301,0,72979,65378
11302,11302,0,73783,65378
11303,11303,0,74839,65378
11304,11304,0,76174,65378
11305,11305,0,77898,42395
11306,11306,0,0,42395
11307,11307,0,1414,42395
11308,11308,0,2990,42395
11309,11309,0,4478,42395
11310,11310,0,5913,42237
11311,11311,0,7625,42237
11312,11312,0,8954,42237
11313,11313,0,10517,42237
11314,11314,0,11871,42237
11315,11315,0,13530,19096
11316,11316,0,13470,19096
11317,11317,0,14927,19096
11318,11318,0,16478,19096
11319,11319,0,19344,19096
11320,11320,0,20959,61333
11321,11321,0,21883,61333
11322,11322,0,24884,61333
11323,11323,0,26610,61333
11324,11324,0,27971,61333
11325,11325,0,30067,14893
11326,11326,0,26824,14893
11327,11327,0,28396,14893
11328,11328,0,31280,14893
11329,11329,0,32729,14893
11330,11330,0,34321,10690
11331,11331,0,36833,10690
11332,11332,0,38547,10690
11333,11333,0,39864,10690
11334,11334,0,41857,10690
11335,11335,0,43565,25583
11336,11336,0,44461,25583
11337,11337,0,46144,25583
11338,11338,0,49118,25583
11339,11339,0,50702,25583
11340,11340,0,51532,36273
11341,11341,0,54500,36273
11342,11342,0,56184,36273
11343,11343,0,57649,36273
11344,11344,0,55643,36273
11345,11345,0,52348,61856
11346,11346,0,53932,61856
11347,11347,0,55249,61856
11348,11348,0,52620,61856
11349,11349,0,54347,61856
11350,11350,0,55264,32593
11351,11351,0,56972,32593
11352,11352,0,58420,32593
11353,11353,0,58834,32593
11354,11354,0,59999,32593
11355,11355,0,60900,28913
11356,11356,0,62474,28913
11357,11357,0,63774,28913
11358,11358,0,64825,28913
11359,11359,0,66157,28913
11360,11360,0,66950,61506
11361,11361,0,68642,61506
11362,11362,0,68550,61506
11363,11363,0,70243,61506
11364,11364,0,67499,61506
11365,11365,0,67761,24883
11366,11366,0,69319,24883
11367,11367,0,70797,24883
11368,11368,0,71996,24883
11369,11369,0,72926,24883
11370,11370,0,74519,20853
11371,11371,0,75859,20853
11372,11372,0,75766,20853
11373,11373,0,77472,20853
11374,11374,0,78406,20853
11375,11375,0,79568,45736
11376,11376,0,81046,45736
11377,11377,0,82365,45736
11378,11378,0,83395,45736
11379,11379,0,84230,45736
11380,11380,0,85729,1053
11381,11381,0,85190,1053
11382,11382,0,86265,1053
11383,11383,0,83494,1053
11384,11384,0,84275,1053
11385,11385,0,77167,46789
11386,11386,0,70318,46789
11387,11387,0,70825,46789
11388,11388,0,72781,46789
11389,11389,0,73835,46789
11390,11390,0,74167,47842
11391,11391,0,75138,47842
11392,11392,0,76808,47842
11393,11393,0,78271,47842
11394,11394,0,79465,47842
11395,11395,0,80363,29095
11396,11396,0,81715,29095
11397,11397,0,83430,29095
11398,11398,0,84871,29095
11399,11399,0,86084,29095
11400,11400,0,86589,11401
11401,11401,0,88234,11401
11402,11402,0,85454,11401
11403,11403,0,86209,11401
11404,11404,0,87783,11401
11405,11405,0,90646,40496
11406,11406,0,92344,40496
11407,11407,0,0,40496
11408,11408,0,1404,40496
11409,11409,0,3099,40496
11410,11410,0,4527,51897
11411,11411,0,6025,51897
11412,11412,0,7625,51897
11413,11413,0,8928,51897
11414,11414,0,10011,51897
11415,11415,0,11358,26857
11416,11416,0,13024,26857
11417,11417,0,13430,26857
11418,11418,0,14903,26857
11419,11419,0,16470,26857
11420,11420,0,17279,13218
11421,11421,0,19275,13218
11422,11422,0,19920,13218
11423,11423,0,21356,13218
11424,11424,0,22595,13218
11425,11425,0,24031,40075
11426,11426,0,22548,40075
11427,11427,0,18859,40075
11428,11428,0,20548,40075
11429,11429,0,22004,40075
11430,11430,0,22929,53293
11431,11431,0,24631,53293
11432,11432,0,25584,53293
11433,11433,0,27271,53293
11434,11434,0,28077,53293
11435,11435,0,28392,27832
11436,11436,0,30094,27832
11437,11437,0,30541,27832
11438,11438,0,32219,27832
11439,11439,0,33521,27832
11440,11440,0,35137,15589
11441,11441,0,35897,15589
11442,11442,0,37237,15589
11443,11443,0,38939,15589
11444,11444,0,40263,15589
11445,11445,0,42873,43421
11446,11446,0,39765,43421
11447,11447,0,42981,43421
11448,11448,0,44321,43421
11449,11449,0,45750,43421
11450,11450,0,43358,59010
11451,11451,0,44305,59010
11452,11452,0,45857,59010
11453,11453,0,47187,59010
11454,11454,0,47660,59010
11455,11455,0,49301,36895
11456,11456,0,50245,36895
11457,11457,0,51307,36895
11458,11458,0,52617,36895
11459,11459,0,54191,36895
11460,11460,0,55484,30369
11461,11461,0,56278,30369
11462,11462,0,57852,30369
11463,11463,0,58271,30369
11464,11464,0,59823,30369
11465,11465,0,57087,1728
11466,11466,0,57842,1728
11467,11467,0,60856,1728
11468,11468,0,62421,1728
11469,11469,0,64128,1728
11470,11470,0,65037,32097
11471,11471,0,68267,32097
11472,11472,0,69707,32097
11473,11473,0,69963,32097
11474,11474,0,71709,32097
11475,11475,0,72657,33825
11476,11476,0,74389,33825
11477,11477,0,75898,33825
11478,11478,0,77595,33825
11479,11479,0,79038,33825
11480,11480,0,79485,386
11481,11481,0,81184,386
11482,11482,0,81611,386
11483,11483,0,83322,386
11484,11484,0,80014,386
11485,11485,0,80799,34211
11486,11486,0,74163,34211
11487,11487,0,66776,34211
11488,11488,0,68489,34211
11489,11489,0,69916,34211
11490,11490,0,71125,34597
11491,11491,0,71024,34597
11492,11492,0,72439,34597
11493,11493,0,74117,34597
11494,11494,0,75547,34597
11495,11495,0,76741,3272
11496,11496,0,78221,3272
11497,11497,0,79684,3272
11498,11498,0,81391,3272
11499,11499,0,82355,3272
11500,11500,0,85593,37869
11501,11501,0,86023,37869
11502,11502,0,87771,37869
11503,11503,0,86601,37869
11504,11504,0,87433,37869
11505,11505,0,89053,41141
11506,11506,0,92045,41141
11507,11507,0,93772,41141
11508,11508,0,0,41141
11509,11509,0,1405,41141
11510,11510,0,3091,13474
11511,11511,0,4527,13474
11512,11512,0,5955,13474
11513,11513,0,7531,13474
11514,11514,0,8864,13474
11515,11515,0,9917,54615
11516,11516,0,11397,54615
11517,11517,0,13116,54615
11518,11518,0,13014,54615
11519,11519,0,13834,54615
11520,11520,0,15369,2553
11521,11521,0,16690,2553
11522,11522,0,17905,2553
11523,11523,0,18835,2553
11524,11524,0,20323,2553
11525,11525,0,21489,57168
11526,11526,0,22952,57168
11527,11527,0,24530,57168
11528,11528,0,21218,57168
11529,11529,0,22279,57168
11530,11530,0,23603,59721
11531,11531,0,25034,59721
11532,11532,0,26087,59721
11533,11533,0,26899,59721
11534,11534,0,28480,59721
11535,11535,0,29414,51353
11536,11536,0,29865,51353
11537,11537,0,31431,51353
11538,11538,0,32341,51353
11539,11539,0,33846,51353
11540,11540,0,35008,45538
11541,11541,0,36736,45538
11542,11542,0,37157,45538
11543,11543,0,38498,45538
11544,11544,0,40189,45538
11545,11545,0,41494,31355
11546,11546,0,37945,31355
11547,11547,0,34662,31355
11548,11548,0,36227,31355
11549,11549,0,37697,31355
11550,11550,0,39165,11357
11551,11551,0,40837,11357
11552,11552,0,43172,11357
11553,11553,0,44750,11357
11554,11554,0,46174,11357
11555,11555,0,48152,42712
11556,11556,0,49838,42712
11557,11557,0,50778,42712
11558,11558,0,52478,42712
11559,11559,0,55333,42712
11560,11560,0,56948,54069
11561,11561,0,58389,54069
11562,11562,0,60840,54069
11563,11563,0,62380,54069
11564,11564,0,60743,54069
11565,11565,0,62319,31245
11566,11566,0,59537,31245
11567,11567,0,60477,31245
11568,11568,0,62176,31245
11569,11569,0,63626,31245
11570,11570,0,65626,19778
11571,11571,0,66258,19778
11572,11572,0,67814,19778
11573,11573,0,69136,19778
11574,11574,0,69429,19778
11575,11575,0,71023,51023
11576,11576,0,71971,51023
11577,11577,0,73693,51023
11578,11578,0,75112,51023
11579,11579,0,72620,51023
11580,11580,0,73952,5265
11581,11581,0,74737,5265
11582,11582,0,76298,5265
11583,11583,0,76650,5265
11584,11584,0,78324,5265
11585,11585,0,75510,56288
11586,11586,0,75931,56288
11587,11587,0,69490,56288
11588,11588,0,74848,56288
11589,11589,0,80623,56288
11590,11590,0,81546,61553
11591,11591,0,82728,61553
11592,11592,0,83138,61553
11593,11593,0,84068,61553
11594,11594,0,85613,61553
11595,11595,0,86921,52305
11596,11596,0,88028,52305
11597,11597,0,88920,52305
11598,11598,0,90265,52305
11599,11599,0,91799,52305
11600,11600,0,92085,48322
11601,11601,0,93799,48322
11602,11602,0,92151,48322
11603,11603,0,93846,48322
11604,11604,0,90576,48322
11605,11605,0,91372,35091
11606,11606,0,92950,35091
11607,11607,0,94250,35091
11608,11608,0,95281,35091
11609,11609,0,0,35091
11610,11610,0,1399,17877
11611,11611,0,2972,17877
11612,11612,0,4454,17877
11613,11613,0,5838,17877
11614,11614,0,7545,17877
11615,11615,0,8901,52968
11616,11616,0,10407,52968
11617,11617,0,11350,52968
11618,11618,0,13038,52968
11619,11619,0,12948,52968
11620,11620,0,14271,5309
11621,11621,0,15971,5309
11622,11622,0,17421,5309
11623,11623,0,18968,5309
11624,11624,0,19832,5309
11625,11625,0,21285,58277
11626,11626,0,22996,58277
11627,11627,0,24406,58277
11628,11628,0,28651,58277
11629,11629,0,25366,58277
11630,11630,0,27009,63586
11631,11631,0,29999,63586
11632,11632,0,31473,63586
11633,11633,0,32988,63586
11634,11634,0,33795,63586
11635,11635,0,36888,56327
11636,11636,0,38323,56327
11637,11637,0,39752,56327
11638,11638,0,41459,56327
11639,11639,0,43974,56327
11640,11640,0,45945,54377
11641,11641,0,46990,54377
11642,11642,0,50120,54377
11643,11643,0,50913,54377
11644,11644,0,52336,54377
11645,11645,0,55587,45168
11646,11646,0,57029,45168
11647,11647,0,59611,45168
11648,11648,0,56294,45168
11649,11649,0,59415,45168
11650,11650,0,60856,34009
11651,11651,0,62290,34009
11652,11652,0,65610,34009
11653,11653,0,66374,34009
11654,11654,0,68009,34009
11655,11655,0,70828,13641
11656,11656,0,71140,13641
11657,11657,0,72698,13641
11658,11658,0,73645,13641
11659,11659,0,76893,13641
11660,11660,0,78376,47650
11661,11661,0,79923,47650
11662,11662,0,82791,47650
11663,11663,0,83604,47650
11664,11664,0,85213,47650
11665,11665,0,87164,61291
11666,11666,0,88728,61291
11667,11667,0,86096,61291
11668,11668,0,88019,61291
11669,11669,0,89622,61291
11670,11670,0,90974,43405
11671,11671,0,92909,43405
11672,11672,0,95638,43405
11673,11673,0,97327,43405
11674,11674,0,98791,43405
11675,11675,0,100733,39160
11676,11676,0,102438,39160
11677,11677,0,103374,39160
11678,11678,0,101025,39160
11679,11679,0,106416,39160
11680,11680,0,112040,17029
11681,11681,0,113439,17029
11682,11682,0,114369,17029
11683,11683,0,116045,17029
11684,11684,0,114424,17029
11685,11685,0,115626,56189
11686,11686,0,113012,56189
11687,11687,0,113822,56189
11688,11688,0,110777,56189
11689,11689,0,112124,56189
11690,11690,0,113800,7682
11691,11691,0,114773,7682
11692,11692,0,115959,7682
11693,11693,0,116288,7682
11694,11694,0,117015,7682
11695,11695,0,118668,63871
11696,11696,0,120099,63871
11697,11697,0,121323,63871
11698,11698,0,122793,63871
11699,11699,0,124115,63871
11700,11700,0,125847,6017
11701,11701,0,127292,6017
11702,11702,0,128725,6017
11703,11703,0,126353,6017
11704,11704,0,129612,6017
11705,11705,0,126842,4352
11706,11706,0,127803,4352
11707,11707,0,130949,4352
11708,11708,0,132254,4352
11709,11709,0,133963,4352
11710,11710,0,0,10369
11711,11711,0,1414,10369
11712,11712,0,2998,10369
11713,11713,0,4425,10369
11714,11714,0,5901,10369
11715,11715,0,7648,14721
11716,11716,0,8934,14721
11717,11717,0,10140,14721
11718,11718,0,11600,14721
11719,11719,0,13298,14721
11720,11720,0,12738,25090
11721,11721,0,14204,25090
11722,11722,0,15789,25090
11723,11723,0,16609,25090
11724,11724,0,18209,25090
11725,11725,0,19137,39811
11726,11726,0,20086,39811
11727,11727,0,21788,39811
11728,11728,0,23103,39811
11729,11729,0,21630,39811
11730,11730,0,17793,64901
11731,11731,0,19499,64901
11732,11732,0,20974,64901
11733,11733,0,21901,64901
11734,11734,0,23491,64901
11735,11735,0,24318,39176
11736,11736,0,25424,39176
11737,11737,0,26712,39176
11738,11738,0,27121,39176
11739,11739,0,28322,39176
11740,11740,0,29265,38541
11741,11741,0,30857,38541
11742,11742,0,32233,38541
11743,11743,0,33251,38541
11744,11744,0,34058,38541
11745,11745,0,35524,12181
11746,11746,0,36761,12181
11747,11747,0,38233,12181
11748,11748,0,36259,12181
11749,11749,0,32975,12181
11750,11750,0,34559,50722
11751,11751,0,36036,50722
11752,11752,0,36940,50722
11753,11753,0,38872,50722
11754,11754,0,39470,50722
11755,11755,0,40518,62903
11756,11756,0,42019,62903
11757,11757,0,42433,62903
11758,11758,0,44043,62903
11759,11759,0,44965,62903
11760,11760,0,46537,48089
11761,11761,0,47841,48089
11762,11762,0,49543,48089
11763,11763,0,50991,48089
11764,11764,0,51855,48089
11765,11765,0,53516,45456
11766,11766,0,56483,45456
11767,11767,0,58247,45456
11768,11768,0,55423,45456
11769,11769,0,56244,45456
11770,11770,0,57818,28009
11771,11771,0,56341,28009
11772,11772,0,58573,28009
11773,11773,0,59102,28009
11774,11774,0,60173,28009
11775,11775,0,61519,7929
11776,11776,0,61794,7929
11777,11777,0,63355,7929
11778,11778,0,63675,7929
11779,11779,0,65337,7929
11780,11780,0,66627,35938
11781,11781,0,68192,35938
11782,11782,0,68996,35938
11783,11783,0,69760,35938
11784,11784,0,71387,35938
11785,11785,0,71289,43867
11786,11786,0,73016,43867
11787,11787,0,70387,43867
11788,11788,0,70686,43867
11789,11789,0,64109,43867
11790,11790,0,65393,14269
11791,11791,0,66450,14269
11792,11792,0,67927,14269
11793,11793,0,68979,14269
11794,11794,0,69234,14269
11795,11795,0,70050,58136
11796,11796,0,71620,58136
11797,11797,0,72952,58136
11798,11798,0,73603,58136
11799,11799,0,75083,58136
11800,11800,0,76515,6869
11801,11801,0,78098,6869
11802,11802,0,78387,6869
11803,11803,0,80202,6869
11804,11804,0,80249,6869
11805,11805,0,81466,65005
11806,11806,0,78738,65005
11807,11807,0,79527,65005
11808,11808,0,78523,65005
11809,11809,0,79894,65005
11810,11810,0,81440,6338
11811,11811,0,0,6338
11812,11812,0,1437,6338
11813,11813,0,2996,6338
11814,11814,0,4480,6338
11815,11815,0,5876,5807
11816,11816,0,7576,5807
11817,11817,0,8877,5807
11818,11818,0,9940,5807
11819,11819,0,11259,5807
11820,11820,0,12924,12145
11821,11821,0,12830,12145
11822,11822,0,13769,12145
11823,11823,0,15329,12145
11824,11824,0,16639,12145
11825,11825,0,17691,17952
11826,11826,0,18485,17952
11827,11827,0,19944,17952
11828,11828,0,21632,17952
11829,11829,0,22563,17952
11830,11830,0,21066,30097
11831,11831,0,17924,30097
11832,11832,0,19132,30097
11833,11833,0,20426,30097
11834,11834,0,21867,30097
11835,11835,0,23427,48049
11836,11836,0,23765,48049
11837,11837,0,25295,48049
11838,11838,0,26605,48049
11839,11839,0,26379,48049
11840,11840,0,27974,12610
11841,11841,0,28890,12610
11842,11842,0,30730,12610
11843,11843,0,31237,12610
11844,11844,0,32860,12610
11845,11845,0,33560,60659
11846,11846,0,34540,60659
11847,11847,0,36298,60659
11848,11848,0,37719,60659
11849,11849,0,39815,60659
11850,11850,0,36548,7733
11851,11851,0,38095,7733
11852,11852,0,39428,7733
11853,11853,0,40765,7733
11854,11854,0,42446,7733
11855,11855,0,43276,2856
11856,11856,0,44850,2856
11857,11857,0,46187,2856
11858,11858,0,46382,2856
11859,11859,0,48613,2856
11860,11860,0,49102,10589
11861,11861,0,50804,10589
11862,11862,0,52106,10589
11863,11863,0,53654,10589
11864,11864,0,55007,10589
11865,11865,0,55763,13445
11866,11866,0,56953,13445
11867,11867,0,60516,13445
11868,11868,0,62157,13445
11869,11869,0,59395,13445
11870,11870,0,59684,24034
11871,11871,0,61240,24034
11872,11872,0,62563,24034
11873,11873,0,63710,24034
11874,11874,0,64535,24034
11875,11875,0,66143,37479
11876,11876,0,66937,37479
11877,11877,0,67267,37479
11878,11878,0,68819,37479
11879,11879,0,69769,37479
11880,11880,0,70999,61513
11881,11881,0,72426,61513
11882,11882,0,74003,61513
11883,11883,0,74825,61513
11884,11884,0,75770,61513
11885,11885,0,77466,33456
11886,11886,0,77377,33456
11887,11887,0,78960,33456
11888,11888,0,76217,33456
11889,11889,0,76524,33456
11890,11890,0,69928,29433
11891,11891,0,63168,29433
11892,11892,0,64361,29433
11893,11893,0,65827,29433
11894,11894,0,66899,29433
11895,11895,0,67158,62889
11896,11896,0,68123,62889
11897,11897,0,69857,62889
11898,11898,0,71171,62889
11899,11899,0,71859,62889
11900,11900,0,73178,26786
11901,11901,0,74498,26786
11902,11902,0,75533,26786
11903,11903,0,76870,26786
11904,11904,0,77921,26786
11905,11905,0,74214,24139
11906,11906,0,75946,24139
11907,11907,0,73301,24139
11908,11908,0,74094,24139
11909,11909,0,75813,24139
11910,11910,0,77259,50925
11911,11911,0,78979,50925
11912,11912,0,0,50925
11913,11913,0,1401,50925
11914,11914,0,2936,50925
11915,11915,0,4367,9528
11916,11916,0,5833,9528
11917,11917,0,7520,9528
11918,11918,0,8817,9528
11919,11919,0,9894,9528
11920,11920,0,11234,60453
11921,11921,0,12927,60453
11922,11922,0,12842,60453
11923,11923,0,13759,60453
11924,11924,0,15320,60453
11925,11925,0,16778,4445
11926,11926,0,18461,4445
11927,11927,0,19387,4445
11928,11928,0,20812,4445
11929,11929,0,22533,4445
11930,11930,0,23854,64898
11931,11931,0,24546,64898
11932,11932,0,21393,64898
11933,11933,0,24593,64898
11934,11934,0,26058,64898
11935,11935,0,27522,3807
11936,11936,0,30630,3807
11937,11937,0,31586,3807
11938,11938,0,33241,3807
11939,11939,0,34714,3807
11940,11940,0,35656,3169
11941,11941,0,37247,3169
11942,11942,0,38208,3169
11943,11943,0,41480,3169
11944,11944,0,42634,3169
11945,11945,0,44215,6976
11946,11946,0,46559,6976
11947,11947,0,47857,6976
11948,11948,0,49538,6976
11949,11949,0,52432,6976
11950,11950,0,50400,10145
11951,11951,0,47109,10145
11952,11952,0,48683,10145
11953,11953,0,51535,10145
11954,11954,0,53011,10145
11955,11955,0,54687,17121
11956,11956,0,57163,17121
11957,11957,0,58768,17121
11958,11958,0,60063,17121
11959,11959,0,60483,17121
11960,11960,0,63727,27266
11961,11961,0,64652,27266
11962,11962,0,66267,27266
11963,11963,0,67602,27266
11964,11964,0,69194,27266
11965,11965,0,70486,44387
11966,11966,0,71349,44387
11967,11967,0,73070,44387
11968,11968,0,73518,44387
11969,11969,0,75203,44387
11970,11970,0,72451,6117
11971,11971,0,73412,6117
11972,11972,0,75108,6117
11973,11973,0,74362,6117
11974,11974,0,76095,6117
11975,11975,0,78486,50504
11976,11976,0,80050,50504
11977,11977,0,81492,50504
11978,11978,0,83460,50504
11979,11979,0,85161,50504
11980,11980,0,86100,56621
11981,11981,0,87821,56621
11982,11982,0,90702,56621
11983,11983,0,92245,56621
11984,11984,0,93724,56621
11985,11985,0,96188,41589
11986,11986,0,97728,41589
11987,11987,0,98178,41589
11988,11988,0,105373,41589
11989,11989,0,106666,41589
11990,11990,0,111607,32674
11991,11991,0,109172,32674
11992,11992,0,101911,32674
11993,11993,0,103483,32674
11994,11994,0,104888,32674
11995,11995,0,105935,8727
11996,11996,0,107803,8727
11997,11997,0,109085,8727
11998,11998,0,110643,8727
11999,11999,0,113623,8727
12000,12000,0,114811,41401
12001,12001,0,116220,41401
12002,12002,0,117541,41401
12003,12003,0,120619,41401
12004,12004,0,122090,41401
12005,12005,0,123258,50128
12006,12006,0,125216,50128
12007,12007,0,126916,50128
12008,12008,0,124259,50128
12009,12009,0,125058,50128
12010,12010,0,125596,25993
12011,12011,0,126911,25993
12012,12012,0,128478,25993
12013,12013,0,0,25993
12014,12014,0,1419,25993
12015,12015,0,3000,10585
12016,12016,0,4475,10585
12017,12017,0,5912,10585
12018,12018,0,7657,10585
12019,12019,0,9002,10585
12020,12020,0,9957,36578
12021,12021,0,11347,36578
12022,12022,0,13038,36578
12023,12023,0,12455,36578
12024,12024,0,13917,36578
12025,12025,0,15500,47163
12026,12026,0,16793,47163
12027,12027,0,17846,47163
12028,12028,0,18613,47163
12029,12029,0,20128,47163
12030,12030,0,21280,18205
12031,12031,0,22729,18205
12032,12032,0,22278,18205
12033,12033,0,18444,18205
12034,12034,0,20172,18205
12035,12035,0,21630,65368
12036,12036,0,23112,65368
12037,12037,0,24144,65368
12038,12038,0,24914,65368
12039,12039,0,26491,65368
12040,12040,0,27831,18037
12041,12041,0,28252,18037
12042,12042,0,29983,18037
12043,12043,0,30448,18037
12044,12044,0,32099,18037
12045,12045,0,33330,17869
12046,12046,0,36581,17869
12047,12047,0,38014,17869
12048,12048,0,39358,17869
12049,12049,0,42621,17869
12050,12050,0,44069,35906
12051,12051,0,46297,35906
12052,12052,0,42985,35906
12053,12053,0,46076,35906
12054,12054,0,47550,35906
12055,12055,0,46920,53775
12056,12056,0,50168,53775
12057,12057,0,50978,53775
12058,12058,0,52544,53775
12059,12059,0,53871,53775
12060,12060,0,55697,24145
12061,12061,0,57422,24145
12062,12062,0,59343,24145
12063,12063,0,61528,24145
12064,12064,0,62856,24145
12065,12065,0,64412,12384
12066,12066,0,65700,12384
12067,12067,0,68182,12384
12068,12068,0,69858,12384
12069,12069,0,70307,12384
12070,12070,0,73443,36529
12071,12071,0,70810,36529
12072,12072,0,71730,36529
12073,12073,0,73296,36529
12074,12074,0,73621,36529
12075,12075,0,75199,48913
12076,12076,0,76145,48913
12077,12077,0,79256,48913
12078,12078,0,80601,48913
