Sample in Buffer,Sample in Window,TRIGGER,count_1[19:0],debug_1[15:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,UNSIGNED,UNSIGNED
2477,2477,0,7632,43431
2478,2478,0,9073,43431
2479,2479,0,10809,17545
2480,2480,0,12133,17545
2481,2481,0,13830,17545
2482,2482,0,13727,17545
2483,2483,0,15234,17545
2484,2484,0,16787,60976
2485,2485,0,19625,60976
2486,2486,0,21337,60976
2487,2487,0,22231,60976
2488,2488,0,25215,60976
2489,2489,0,26794,12985
2490,2490,0,28124,12985
2491,2491,0,28642,12985
2492,2492,0,25390,12985
2493,2493,0,27138,12985
2494,2494,0,28565,8425
2495,2495,0,29997,8425
2496,2496,0,31752,8425
2497,2497,0,32723,8425
2498,2498,0,33877,8425
2499,2499,0,35271,21410
2500,2500,0,36722,21410
2501,2501,0,36907,21410
2502,2502,0,37830,21410
2503,2503,0,39400,21410
2504,2504,0,40718,29835
2505,2505,0,41772,29835
2506,2506,0,42775,29835
2507,2507,0,44183,29835
2508,2508,0,45884,29835
2509,2509,0,47234,51245
2510,2510,0,46374,51245
2511,2511,0,43203,51245
2512,2512,0,44516,51245
2513,2513,0,46277,51245
2514,2514,0,49255,15544
2515,2515,0,53020,15544
2516,2516,0,53962,15544
2517,2517,0,55690,15544
2518,2518,0,57177,15544
2519,2519,0,57616,1253
2520,2520,0,59324,1253
2521,2521,0,60190,1253
2522,2522,0,61705,1253
2523,2523,0,62515,1253
2524,2524,0,63804,16797
2525,2525,0,65420,16797
2526,2526,0,65848,16797
2527,2527,0,67427,16797
2528,2528,0,68735,16797
2529,2529,0,68783,18050
2530,2530,0,66114,18050
2531,2531,0,67108,18050
2532,2532,0,68257,18050
2533,2533,0,69702,18050
2534,2534,0,71423,34847
2535,2535,0,72852,34847
2536,2536,0,73276,34847
2537,2537,0,74836,34847
2538,2538,0,75283,34847
2539,2539,0,76500,52897
2540,2540,0,77403,52897
2541,2541,0,78951,52897
2542,2542,0,79777,52897
2543,2543,0,81265,52897
2544,2544,0,82975,22208
2545,2545,0,83440,22208
2546,2546,0,85119,22208
2547,2547,0,85598,22208
2548,2548,0,86373,22208
2549,2549,0,83988,9569
2550,2550,0,84970,9569
2551,2551,0,77970,9569
2552,2552,0,71213,9569
2553,2553,0,72906,9569
2554,2554,0,73721,31777
2555,2555,0,74526,31777
2556,2556,0,76164,31777
2557,2557,0,76062,31777
2558,2558,0,77815,31777
2559,2559,0,79220,41346
2560,2560,0,79544,41346
2561,2561,0,81061,41346
2562,2562,0,82566,41346
2563,2563,0,84305,41346
2564,2564,0,85230,7587
2565,2565,0,86395,7587
2566,2566,0,86880,7587
2567,2567,0,87638,7587
2568,2568,0,85165,7587
2569,2569,0,86505,48933
2570,2570,0,87211,48933
2571,2571,0,88669,48933
2572,2572,0,90384,48933
2573,2573,0,0,48933
2574,2574,0,1431,56520
2575,2575,0,3123,56520
2576,2576,0,4638,56520
2577,2577,0,6077,56520
2578,2578,0,7691,56520
2579,2579,0,8974,39917
2580,2580,0,10712,39917
2581,2581,0,12164,39917
2582,2582,0,13903,39917
2583,2583,0,13813,39917
2584,2584,0,15259,30901
2585,2585,0,16477,30901
2586,2586,0,17905,30901
2587,2587,0,19476,30901
2588,2588,0,20436,30901
2589,2589,0,21890,5282
2590,2590,0,23619,5282
2591,2591,0,24938,5282
2592,2592,0,25025,5282
2593,2593,0,21815,5282
2594,2594,0,23574,36183
2595,2595,0,25074,36183
2596,2596,0,26535,36183
2597,2597,0,28155,36183
2598,2598,0,24888,36183
2599,2599,0,26513,41465
2600,2600,0,27936,41465
2601,2601,0,29382,41465
2602,2602,0,30087,41465
2603,2603,0,30893,41465
2604,2604,0,32613,12112
2605,2605,0,34090,12112
2606,2606,0,35804,12112
2607,2607,0,36720,12112
2608,2608,0,38145,12112
2609,2609,0,39715,53577
2610,2610,0,41046,53577
2611,2611,0,41769,53577
2612,2612,0,38661,53577
2613,2613,0,40056,53577
2614,2614,0,41811,153
2615,2615,0,43266,153
2616,2616,0,44873,153
2617,2617,0,45647,153
2618,2618,0,47362,153
2619,2619,0,48839,53730
2620,2620,0,49152,53730
2621,2621,0,50860,53730
2622,2622,0,53187,53730
2623,2623,0,54819,53730
2624,2624,0,56105,53883
2625,2625,0,59013,53883
2626,2626,0,60732,53883
2627,2627,0,61698,53883
2628,2628,0,64920,53883
2629,2629,0,66241,42077
2630,2630,0,64757,42077
2631,2631,0,63735,42077
2632,2632,0,64643,42077
2633,2633,0,66334,42077
2634,2634,0,69303,30424
2635,2635,0,71037,30424
2636,2636,0,72507,30424
2637,2637,0,74441,30424
2638,2638,0,76165,30424
2639,2639,0,76579,6965
2640,2640,0,78303,6965
2641,2641,0,75611,6965
2642,2642,0,77121,6965
2643,2643,0,78439,6965
2644,2644,0,79881,37389
2645,2645,0,81611,37389
2646,2646,0,82432,37389
2647,2647,0,83764,37389
2648,2648,0,82114,37389
2649,2649,0,83426,44354
2650,2650,0,80939,44354
2651,2651,0,81911,44354
2652,2652,0,75366,44354
2653,2653,0,76846,44354
2654,2654,0,78384,16207
2655,2655,0,79824,16207
2656,2656,0,82286,16207
2657,2657,0,84024,16207
2658,2658,0,84481,16207
2659,2659,0,87757,60561
2660,2660,0,89044,60561
2661,2661,0,89998,60561
2662,2662,0,91654,60561
2663,2663,0,92985,60561
2664,2664,0,94969,11232
2665,2665,0,96227,11232
2666,2666,0,97400,11232
2667,2667,0,95696,11232
2668,2668,0,96550,11232
2669,2669,0,94174,6257
2670,2670,0,95611,6257
2671,2671,0,96330,6257
2672,2672,0,97743,6257
2673,2673,0,99484,6257
2674,2674,0,0,17489
2675,2675,0,1477,17489
2676,2676,0,3179,17489
2677,2677,0,4628,17489
2678,2678,0,6117,17489
2679,2679,0,7692,23746
2680,2680,0,8625,23746
2681,2681,0,10334,23746
2682,2682,0,11802,23746
2683,2683,0,13005,23746
2684,2684,0,12944,41235
2685,2685,0,14336,41235
2686,2686,0,15396,41235
2687,2687,0,16690,41235
2688,2688,0,18427,41235
2689,2689,0,18901,64981
2690,2690,0,20399,64981
2691,2691,0,22051,64981
2692,2692,0,23516,64981
2693,2693,0,24088,64981
2694,2694,0,20783,40680
2695,2695,0,22480,40680
2696,2696,0,23908,40680
2697,2697,0,25346,40680
2698,2698,0,26963,40680
2699,2699,0,27756,40125
2700,2700,0,29373,40125
2701,2701,0,30666,40125
2702,2702,0,31961,40125
2703,2703,0,33686,40125
2704,2704,0,34476,15269
2705,2705,0,35569,15269
2706,2706,0,36911,15269
2707,2707,0,38589,15269
2708,2708,0,39050,15269
2709,2709,0,40490,55394
2710,2710,0,42196,55394
2711,2711,0,43178,55394
2712,2712,0,39603,55394
2713,2713,0,36379,55394
2714,2714,0,37323,5127
2715,2715,0,39018,5127
2716,2716,0,40489,5127
2717,2717,0,42114,5127
2718,2718,0,42981,5127
2719,2719,0,44663,60521
2720,2720,0,46148,60521
2721,2721,0,46586,60521
2722,2722,0,48332,60521
2723,2723,0,50807,60521
2724,2724,0,52402,112
2725,2725,0,53825,112
2726,2726,0,56800,112
2727,2727,0,58534,112
2728,2728,0,59467,112
2729,2729,0,62697,60633
2730,2730,0,64034,60633
2731,2731,0,64576,60633
2732,2732,0,61835,60633
2733,2733,0,62823,60633
2734,2734,0,64489,60745
2735,2735,0,65998,60745
2736,2736,0,67547,60745
2737,2737,0,68904,60745
2738,2738,0,69361,60745
2739,2739,0,71077,55842
2740,2740,0,71536,55842
2741,2741,0,72757,55842
2742,2742,0,73687,55842
2743,2743,0,75279,55842
2744,2744,0,76109,51051
2745,2745,0,77537,51051
2746,2746,0,79313,51051
2747,2747,0,80250,51051
2748,2748,0,81953,51051
2749,2749,0,79867,41357
2750,2750,0,78033,41357
2751,2751,0,75376,41357
2752,2752,0,76119,41357
2753,2753,0,69648,41357
2754,2754,0,62948,26872
2755,2755,0,64628,26872
2756,2756,0,65587,26872
2757,2757,0,66465,26872
2758,2758,0,68202,26872
2759,2759,0,68141,2693
2760,2760,0,69860,2693
2761,2761,0,71318,2693
2762,2762,0,72000,2693
2763,2763,0,73290,2693
2764,2764,0,74636,29565
2765,2765,0,75855,29565
2766,2766,0,77333,29565
2767,2767,0,78543,29565
2768,2768,0,78306,29565
2769,2769,0,79647,32258
2770,2770,0,77330,32258
2771,2771,0,78214,32258
2772,2772,0,78701,32258
2773,2773,0,77612,32258
2774,2774,0,79235,61823
2775,2775,0,0,61823
2776,2776,0,1445,61823
2777,2777,0,3165,61823
2778,2778,0,4625,61823
2779,2779,0,6070,28545
2780,2780,0,7670,28545
2781,2781,0,8606,28545
2782,2782,0,10315,28545
2783,2783,0,11765,28545
2784,2784,0,13216,24832
2785,2785,0,12892,24832
2786,2786,0,14282,24832
2787,2787,0,15860,24832
2788,2788,0,17256,24832
2789,2789,0,18926,53377
2790,2790,0,19895,53377
2791,2791,0,21385,53377
2792,2792,0,23008,53377
2793,2793,0,25886,53377
2794,2794,0,26430,12673
2795,2795,0,24876,12673
2796,2796,0,26589,12673
2797,2797,0,28046,12673
2798,2798,0,28998,12673
2799,2799,0,30672,514
2800,2800,0,31648,514
2801,2801,0,34951,514
2802,2802,0,36407,514
2803,2803,0,37867,514
2804,2804,0,39607,13187
2805,2805,0,41892,13187
2806,2806,0,43591,13187
2807,2807,0,45093,13187
2808,2808,0,48303,13187
2809,2809,0,49243,13701
2810,2810,0,50723,13701
2811,2811,0,53951,13701
2812,2812,0,55441,13701
2813,2813,0,52021,13701
2814,2814,0,50397,26888
2815,2815,0,51879,26888
2816,2816,0,53600,26888
2817,2817,0,50962,26888
2818,2818,0,52596,26888
2819,2819,0,53408,40589
2820,2820,0,55133,40589
2821,2821,0,56591,40589
2822,2822,0,57062,40589
2823,2823,0,58242,40589
2824,2824,0,59168,1941
2825,2825,0,64850,1941
2826,2826,0,69813,1941
2827,2827,0,75218,1941
2828,2828,0,76977,1941
2829,2829,0,77936,42530
2830,2830,0,79905,42530
2831,2831,0,81008,42530
2832,2832,0,79459,42530
2833,2833,0,76726,42530
2834,2834,0,77680,44471
2835,2835,0,79420,44471
2836,2836,0,80897,44471
2837,2837,0,82485,44471
2838,2838,0,83854,44471
2839,2839,0,84941,21465
2840,2840,0,85708,21465
2841,2841,0,86143,21465
2842,2842,0,87868,21465
2843,2843,0,88284,21465
2844,2844,0,89911,400
2845,2845,0,91331,400
2846,2846,0,92802,400
2847,2847,0,94452,400
2848,2848,0,95425,400
2849,2849,0,97110,21865
2850,2850,0,99449,21865
2851,2851,0,101182,21865
2852,2852,0,98541,21865
2853,2853,0,100866,21865
2854,2854,0,94397,22265
2855,2855,0,87699,22265
2856,2856,0,90894,22265
2857,2857,0,92208,22265
2858,2858,0,93025,22265
2859,2859,0,96271,44130
2860,2860,0,96720,44130
2861,2861,0,98404,44130
2862,2862,0,99846,44130
2863,2863,0,101068,44130
2864,2864,0,102529,859
2865,2865,0,103999,859
2866,2866,0,105700,859
2867,2867,0,107158,859
2868,2868,0,108395,859
2869,2869,0,108636,44989
2870,2870,0,110089,44989
2871,2871,0,107750,44989
2872,2872,0,105454,44989
2873,2873,0,106750,44989
2874,2874,0,108134,45848
2875,2875,0,109817,45848
2876,2876,0,0,45848
2877,2877,0,1367,45848
2878,2878,0,3098,45848
2879,2879,0,4539,25301
2880,2880,0,6052,25301
2881,2881,0,7599,25301
2882,2882,0,8915,25301
2883,2883,0,10151,25301
2884,2884,0,11606,5613
2885,2885,0,13293,5613
2886,2886,0,12671,5613
2887,2887,0,14166,5613
2888,2888,0,15769,5613
2889,2889,0,16578,30914
2890,2890,0,18265,30914
2891,2891,0,19239,30914
2892,2892,0,20149,30914
2893,2893,0,21754,30914
2894,2894,0,23099,36527
2895,2895,0,25273,36527
2896,2896,0,22154,36527
2897,2897,0,23887,36527
2898,2898,0,24821,36527
2899,2899,0,26293,1905
2900,2900,0,27870,1905
2901,2901,0,28821,1905
2902,2902,0,30562,1905
2903,2903,0,31981,1905
2904,2904,0,33431,38432
2905,2905,0,34120,38432
2906,2906,0,34952,38432
2907,2907,0,36544,38432
2908,2908,0,37988,38432
2909,2909,0,39694,40337
2910,2910,0,40644,40337
2911,2911,0,42069,40337
2912,2912,0,43803,40337
2913,2913,0,45114,40337
2914,2914,0,46212,13233
2915,2915,0,43073,13233
2916,2916,0,44022,13233
2917,2917,0,45748,13233
2918,2918,0,47211,13233
2919,2919,0,48384,53570
2920,2920,0,49226,53570
2921,2921,0,50777,53570
2922,2922,0,51754,53570
2923,2923,0,52194,53570
2924,2924,0,53897,1267
2925,2925,0,54193,1267
2926,2926,0,55969,1267
2927,2927,0,57372,1267
2928,2928,0,58840,1267
2929,2929,0,60558,54837
2930,2930,0,61505,54837
2931,2931,0,63221,54837
2932,2932,0,64657,54837
2933,2933,0,61160,54837
2934,2934,0,59948,56104
2935,2935,0,60913,56104
2936,2936,0,62642,56104
2937,2937,0,65645,56104
2938,2938,0,67266,56104
2939,2939,0,68533,45405
2940,2940,0,69459,45405
2941,2941,0,72699,45405
2942,2942,0,73027,45405
2943,2943,0,76624,45405
2944,2944,0,77311,35973
2945,2945,0,78891,35973
2946,2946,0,80236,35973
2947,2947,0,83141,35973
2948,2948,0,84803,35973
2949,2949,0,85732,15842
2950,2950,0,88988,15842
2951,2951,0,89290,15842
2952,2952,0,90582,15842
2953,2953,0,89742,15842
2954,2954,0,90696,51815
2955,2955,0,84209,51815
2956,2956,0,79001,51815
2957,2957,0,80695,51815
2958,2958,0,82010,51815
2959,2959,0,84389,2121
2960,2960,0,86102,2121
2961,2961,0,86552,2121
2962,2962,0,89803,2121
2963,2963,0,91156,2121
2964,2964,0,92237,53936
2965,2965,0,95086,53936
2966,2966,0,96539,53936
2967,2967,0,98226,53936
2968,2968,0,99682,53936
2969,2969,0,100911,56057
2970,2970,0,97281,56057
2971,2971,0,98591,56057
2972,2972,0,96104,56057
2973,2973,0,97467,56057
2974,2974,0,98682,44457
2975,2975,0,99628,44457
2976,2976,0,101230,44457
2977,2977,0,0,44457
2978,2978,0,1421,44457
2979,2979,0,3163,34978
2980,2980,0,4658,34978
2981,2981,0,6112,34978
2982,2982,0,7694,34978
2983,2983,0,8535,34978
2984,2984,0,10100,13899
2985,2985,0,11553,13899
2986,2986,0,12746,13899
2987,2987,0,12672,13899
2988,2988,0,13994,13899
2989,2989,0,15584,48877
2990,2990,0,17055,48877
2991,2991,0,18771,48877
2992,2992,0,19717,48877
2993,2993,0,21219,48877
2994,2994,0,22923,62776
2995,2995,0,25774,62776
2996,2996,0,29526,62776
2997,2997,0,26380,62776
2998,2998,0,28067,62776
2999,2999,0,25410,46117
3000,3000,0,26895,46117
3001,3001,0,28475,46117
3002,3002,0,28780,46117
3003,3003,0,30583,46117
3004,3004,0,31491,43357
3005,3005,0,32960,43357
3006,3006,0,33654,43357
3007,3007,0,34592,43357
3008,3008,0,36217,43357
3009,3009,0,37579,23938
3010,3010,0,38666,23938
3011,3011,0,39744,23938
3012,3012,0,41197,23938
3013,3013,0,42812,23938
3014,3014,0,44121,1759
3015,3015,0,44697,1759
3016,3016,0,41514,1759
3017,3017,0,42975,1759
3018,3018,0,44703,1759
3019,3019,0,47699,25697
3020,3020,0,49394,25697
3021,3021,0,50249,25697
3022,3022,0,47713,25697
3023,3023,0,49195,25697
3024,3024,0,49667,27456
3025,3025,0,51330,27456
3026,3026,0,52155,27456
3027,3027,0,53695,27456
3028,3028,0,55048,27456
3029,3029,0,56511,53153
3030,3030,0,58260,53153
3031,3031,0,59235,53153
3032,3032,0,60862,53153
3033,3033,0,62153,53153
3034,3034,0,60278,15073
3035,3035,0,57636,15073
3036,3036,0,58447,15073
3037,3037,0,61676,15073
3038,3038,0,63122,15073
3039,3039,0,64832,2690
3040,3040,0,71786,2690
3041,3041,0,76699,2690
3042,3042,0,78408,2690
3043,3043,0,80356,2690
3044,3044,0,82073,17763
3045,3045,0,82887,17763
3046,3046,0,85050,17763
3047,3047,0,86080,17763
3048,3048,0,87560,17763
3049,3049,0,89250,20453
3050,3050,0,90195,20453
3051,3051,0,91800,20453
3052,3052,0,93666,20453
3053,3053,0,95028,20453
3054,3054,0,92549,38216
3055,3055,0,93000,38216
3056,3056,0,86857,38216
3057,3057,0,88032,38216
3058,3058,0,89153,38216
3059,3059,0,90463,58669
3060,3060,0,91422,58669
3061,3061,0,93114,58669
3062,3062,0,93519,58669
3063,3063,0,95244,58669
3064,3064,0,93098,31349
3065,3065,0,93888,31349
3066,3066,0,95647,31349
3067,3067,0,97083,31349
3068,3068,0,98785,31349
3069,3069,0,100246,24482
3070,3070,0,100913,24482
3071,3071,0,101227,24482
3072,3072,0,102540,24482
3073,3073,0,99606,24482
3074,3074,0,100958,55831
3075,3075,0,102191,55831
3076,3076,0,103694,55831
3077,3077,0,105440,55831
3078,3078,0,0,55831
3079,3079,0,1415,14777
3080,3080,0,3144,14777
3081,3081,0,4632,14777
3082,3082,0,6026,14777
3083,3083,0,7655,14777
3084,3084,0,9070,5072
3085,3085,0,10268,5072
3086,3086,0,11735,5072
3087,3087,0,13193,5072
3088,3088,0,13398,5072
3089,3089,0,14710,19849
3090,3090,0,16314,19849
3091,3091,0,17785,19849
3092,3092,0,19474,19849
3093,3093,0,20303,19849
3094,3094,0,23279,24921
3095,3095,0,24828,24921
3096,3096,0,26199,24921
3097,3097,0,24709,24921
3098,3098,0,21569,24921
3099,3099,0,23266,44770
3100,3100,0,24711,44770
3101,3101,0,26170,44770
3102,3102,0,27880,44770
3103,3103,0,28839,44770
3104,3104,0,30574,4155
3105,3105,0,32009,4155
3106,3106,0,33451,4155
3107,3107,0,34158,4155
3108,3108,0,34996,4155
3109,3109,0,38102,48925
3110,3110,0,39562,48925
3111,3111,0,41291,48925
3112,3112,0,38633,48925
3113,3113,0,39623,48925
3114,3114,0,41341,53080
3115,3115,0,42651,53080
3116,3116,0,42058,53080
3117,3117,0,39123,53080
3118,3118,0,40056,53080
3119,3119,0,41788,36469
3120,3120,0,43250,36469
3121,3121,0,44297,36469
3122,3122,0,45128,36469
3123,3123,0,46817,36469
3124,3124,0,47741,24013
3125,3125,0,48201,24013
3126,3126,0,49925,24013
3127,3127,0,50803,24013
3128,3128,0,52397,24013
3129,3129,0,53725,60482
3130,3130,0,55214,60482
3131,3131,0,56947,60482
3132,3132,0,57852,60482
3133,3133,0,63533,60482
3134,3134,0,70486,18959
3135,3135,0,73068,18959
3136,3136,0,74395,18959
3137,3137,0,71249,18959
3138,3138,0,72953,18959
3139,3139,0,74400,13905
3140,3140,0,75982,13905
3141,3141,0,77440,13905
3142,3142,0,77856,13905
3143,3143,0,79045,13905
3144,3144,0,79472,32864
3145,3145,0,81221,32864
3146,3146,0,81994,32864
3147,3147,0,83071,32864
3148,3148,0,84515,32864
3149,3149,0,85481,46769
3150,3150,0,87190,46769
3151,3151,0,88624,46769
3152,3152,0,89840,46769
3153,3153,0,92269,46769
3154,3154,0,93527,14097
3155,3155,0,90502,14097
3156,3156,0,91491,14097
3157,3157,0,84943,14097
3158,3158,0,86394,14097
3159,3159,0,87983,60866
3160,3160,0,89425,60866
3161,3161,0,90357,60866
3162,3162,0,92041,60866
3163,3163,0,92461,60866
3164,3164,0,94186,9427
3165,3165,0,97018,9427
3166,3166,0,97877,9427
3167,3167,0,99408,9427
3168,3168,0,100854,9427
3169,3169,0,104080,4757
3170,3170,0,105554,4757
3171,3171,0,106662,4757
3172,3172,0,106950,4757
3173,3173,0,108256,4757
3174,3174,0,105748,14184
3175,3175,0,107194,14184
3176,3176,0,108434,14184
3177,3177,0,109833,14184
3178,3178,0,110670,14184
3179,3179,0,0,18941
3180,3180,0,1408,18941
3181,3181,0,3102,18941
3182,3182,0,4513,18941
3183,3183,0,6023,18941
3184,3184,0,8084,33125
3185,3185,0,9001,33125
3186,3186,0,10179,33125
3187,3187,0,11643,33125
3188,3188,0,13074,33125
3189,3189,0,12744,52066
3190,3190,0,14094,52066
3191,3191,0,15686,52066
3192,3192,0,16458,52066
3193,3193,0,18202,52066
3194,3194,0,19142,19655
3195,3195,0,20071,19655
3196,3196,0,21686,19655
3197,3197,0,23046,19655
3198,3198,0,27138,19655
3199,3199,0,23998,6185
3200,3200,0,25739,6185
3201,3201,0,26671,6185
3202,3202,0,28109,6185
3203,3203,0,29787,6185
3204,3204,0,30632,25840
3205,3205,0,32338,25840
3206,3206,0,33829,25840
3207,3207,0,35328,25840
3208,3208,0,36038,25840
3209,3209,0,36997,32025
3210,3210,0,40053,32025
3211,3211,0,41437,32025
3212,3212,0,43018,32025
3213,3213,0,45997,32025
3214,3214,0,46969,57865
3215,3215,0,48692,57865
3216,3216,0,51531,57865
3217,3217,0,50013,57865
3218,3218,0,46852,57865
3219,3219,0,49851,24354
3220,3220,0,51548,24354
3221,3221,0,53014,24354
3222,3222,0,54656,24354
3223,3223,0,57012,24354
3224,3224,0,58615,16683
3225,3225,0,60032,16683
3226,3226,0,61992,16683
3227,3227,0,63690,16683
3228,3228,0,64447,16683
3229,3229,0,66186,41037
3230,3230,0,67674,41037
3231,3231,0,69193,41037
3232,3232,0,70846,41037
3233,3233,0,71844,41037
3234,3234,0,73429,57720
3235,3235,0,74397,57720
3236,3236,0,73096,57720
3237,3237,0,74502,57720
3238,3238,0,74973,57720
3239,3239,0,76662,33221
3240,3240,0,78120,33221
3241,3241,0,79349,33221
3242,3242,0,80666,33221
3243,3243,0,81637,33221
3244,3244,0,82797,25405
3245,3245,0,83256,25405
3246,3246,0,84976,25405
3247,3247,0,86385,25405
3248,3248,0,87464,25405
3249,3249,0,88786,58626
3250,3250,0,90095,58626
3251,3251,0,91724,58626
3252,3252,0,92584,58626
3253,3253,0,95720,58626
3254,3254,0,91918,18495
3255,3255,0,93246,18495
3256,3256,0,90876,18495
3257,3257,0,91836,18495
3258,3258,0,85357,18495
3259,3259,0,78580,11585
3260,3260,0,80307,11585
3261,3261,0,81657,11585
3262,3262,0,82444,11585
3263,3263,0,83625,11585
3264,3264,0,84046,30080
3265,3265,0,85775,30080
3266,3266,0,86615,30080
3267,3267,0,87406,30080
3268,3268,0,88981,30080
3269,3269,0,89924,41665
3270,3270,0,91349,41665
3271,3271,0,93061,41665
3272,3272,0,93613,41665
3273,3273,0,93929,41665
3274,3274,0,95272,6209
3275,3275,0,92823,6209
3276,3276,0,93774,6209
3277,3277,0,94978,6209
3278,3278,0,96470,6209
3279,3279,0,97959,47874
3280,3280,0,0,47874
3281,3281,0,1447,47874
3282,3282,0,3167,47874
3283,3283,0,4608,47874
3284,3284,0,6024,54083
3285,3285,0,7654,54083
3286,3286,0,8904,54083
3287,3287,0,10515,54083
3288,3288,0,11800,54083
3289,3289,0,13490,36421
3290,3290,0,13389,36421
3291,3291,0,14853,36421
3292,3292,0,16434,36421
3293,3293,0,17903,36421
3294,3294,0,21111,24968
3295,3295,0,22022,24968
3296,3296,0,23504,24968
3297,3297,0,26745,24968
3298,3298,0,28026,24968
3299,3299,0,28591,61389
3300,3300,0,26869,61389
3301,3301,0,28570,61389
3302,3302,0,30031,61389
3303,3303,0,33011,61389
3304,3304,0,34590,20821
3305,3305,0,35527,20821
3306,3306,0,38813,20821
3307,3307,0,40241,20821
3308,3308,0,41670,20821
3309,3309,0,42327,16674
3310,3310,0,44691,16674
3311,3311,0,46267,16674
3312,3312,0,47531,16674
3313,3313,0,50827,16674
3314,3314,0,51739,37495
3315,3315,0,53220,37495
3316,3316,0,56318,37495
3317,3317,0,57574,37495
3318,3318,0,58308,37495
3319,3319,0,56676,54169
3320,3320,0,57974,54169
3321,3321,0,59567,54169
3322,3322,0,60989,54169
3323,3323,0,58491,54169
3324,3324,0,59344,26128
3325,3325,0,60899,26128
3326,3326,0,62367,26128
3327,3327,0,62753,26128
3328,3328,0,64451,26128
3329,3329,0,65282,14761
3330,3330,0,66994,14761
3331,3331,0,68468,14761
3332,3332,0,69927,14761
3333,3333,0,71660,14761
3334,3334,0,72608,40889
3335,3335,0,75709,40889
3336,3336,0,77170,40889
3337,3337,0,75869,40889
3338,3338,0,74581,40889
3339,3339,0,75535,55650
3340,3340,0,77268,55650
3341,3341,0,80250,55650
3342,3342,0,81797,55650
3343,3343,0,83102,55650
3344,3344,0,83867,31003
3345,3345,0,87144,31003
3346,3346,0,87554,31003
3347,3347,0,89509,31003
3348,3348,0,95692,31003
3349,3349,0,101367,21117
3350,3350,0,102793,21117
3351,3351,0,100183,21117
3352,3352,0,101863,21117
3353,3353,0,102834,21117
3354,3354,0,104480,52120
3355,3355,0,103809,52120
3356,3356,0,105182,52120
3357,3357,0,102718,52120
3358,3358,0,103191,52120
3359,3359,0,96681,7701
3360,3360,0,89953,7701
3361,3361,0,91134,7701
3362,3362,0,92597,7701
3363,3363,0,93547,7701
3364,3364,0,95258,59821
3365,3365,0,95691,59821
3366,3366,0,97403,59821
3367,3367,0,98884,59821
3368,3368,0,99936,59821
3369,3369,0,101412,1986
3370,3370,0,104425,1986
3371,3371,0,106153,1986
3372,3372,0,107629,1986
3373,3373,0,110360,1986
3374,3374,0,110637,61807
3375,3375,0,111982,61807
3376,3376,0,111008,61807
3377,3377,0,112409,61807
3378,3378,0,113609,61807
3379,3379,0,115089,63793
3380,3380,0,112569,63793
3381,3381,0,0,63793
3382,3382,0,1417,63793
3383,3383,0,3156,63793
3384,3384,0,4602,60064
3385,3385,0,6112,60064
3386,3386,0,7656,60064
3387,3387,0,8421,60064
3388,3388,0,10038,60064
3389,3389,0,11490,58321
3390,3390,0,12957,58321
3391,3391,0,13629,58321
3392,3392,0,15006,58321
3393,3393,0,16064,58321
3394,3394,0,17395,52849
3395,3395,0,18981,52849
3396,3396,0,19914,52849
3397,3397,0,21347,52849
3398,3398,0,23050,52849
3399,3399,0,24418,45634
3400,3400,0,23545,45634
3401,3401,0,19898,45634
3402,3402,0,21485,45634
3403,3403,0,24518,45634
3404,3404,0,26005,32947
3405,3405,0,27749,32947
3406,3406,0,30074,32947
3407,3407,0,31586,32947
3408,3408,0,33066,32947
3409,3409,0,34562,13045
3410,3410,0,35304,13045
3411,3411,0,36056,13045
3412,3412,0,37643,13045
3413,3413,0,39132,13045
3414,3414,0,40811,45992
3415,3415,0,41266,45992
3416,3416,0,42669,45992
3417,3417,0,44374,45992
3418,3418,0,45611,45992
3419,3419,0,45765,59037
3420,3420,0,42617,59037
3421,3421,0,43574,59037
3422,3422,0,45256,59037
3423,3423,0,46740,59037
3424,3424,0,47948,39493
3425,3425,0,48887,39493
3426,3426,0,50616,39493
3427,3427,0,51870,39493
3428,3428,0,51789,39493
3429,3429,0,53455,32994
3430,3430,0,54414,32994
3431,3431,0,55519,32994
3432,3432,0,56778,32994
3433,3433,0,58241,32994
3434,3434,0,59429,6951
3435,3435,0,60371,6951
3436,3436,0,62090,6951
3437,3437,0,63530,6951
3438,3438,0,59998,6951
3439,3439,0,57223,39945
3440,3440,0,58160,39945
3441,3441,0,59879,39945
3442,3442,0,61259,39945
3443,3443,0,66915,39945
3444,3444,0,73869,46896
3445,3445,0,74865,46896
3446,3446,0,76568,46896
3447,3447,0,78478,46896
3448,3448,0,80955,46896
3449,3449,0,81154,21305
3450,3450,0,78679,21305
3451,3451,0,80138,21305
3452,3452,0,81573,21305
3453,3453,0,83266,21305
3454,3454,0,84190,2665
3455,3455,0,85928,2665
3456,3456,0,88386,2665
3457,3457,0,89852,2665
3458,3458,0,87498,2665
3459,3459,0,88464,23970
3460,3460,0,81870,23970
3461,3461,0,75106,23970
3462,3462,0,76680,23970
3463,3463,0,78172,23970
3464,3464,0,79103,26635
3465,3465,0,80815,26635
3466,3466,0,81270,26635
3467,3467,0,82953,26635
3468,3468,0,84327,26635
3469,3469,0,84849,50605
3470,3470,0,86327,50605
3471,3471,0,87788,50605
3472,3472,0,88979,50605
